area,perimeter,compactness,eccentricity,label
5958.5,421.17871272563934,2.3691143214900374,0.9768790922837373,BASMATI100
6851.5,424.40916085243225,2.092059215518075,0.9695350541920825,BASMATI100
6787.5,404.06601548194885,1.9141895610336204,0.9597494804921692,BASMATI100
6231.5,411.3452340364456,2.1607796260424834,0.9748692837844312,BASMATI100
6701.0,459.1858538389206,2.503960759326057,0.984288656184508,BASMATI100
6210.0,406.33304131031036,2.1157425161906946,0.9729386639090368,BASMATI100
7205.5,429.0609622001648,2.0331247077034624,0.9713099506854632,BASMATI100
6096.5,406.7422034740448,2.1594742604856476,0.973626892223063,BASMATI100
7529.5,444.1147857904434,2.0845603019452743,0.9755486207954939,BASMATI100
7941.5,471.60511887073517,2.228664095146993,0.9745917728964993,BASMATI100
7660.0,485.16146874427795,2.4453102630969954,0.9837901826104333,BASMATI100
7048.5,478.94321262836456,2.5897716830466178,0.9875666036416109,BASMATI100
6578.5,400.55129623413086,1.9407944427216792,0.957908035121468,BASMATI100
5961.5,389.2863584756851,2.022893217306944,0.9707546975328994,BASMATI100
6730.5,422.8355667591095,2.1139067668514864,0.975109001770874,BASMATI100
6668.5,420.7422033548355,2.1124874344978473,0.9737154960778778,BASMATI100
7450.0,438.47517716884613,2.0536379806242477,0.9674934772091704,BASMATI100
4908.0,347.16146743297577,1.9541082253698974,0.9622534876273505,JASMINE100
4843.5,348.55129623413086,1.9960170019847943,0.9630410536644748,JASMINE100
4871.5,318.8355675935745,1.6605844052432648,0.940554471131139,JASMINE100
4895.0,319.36247861385345,1.6580790054501517,0.9384896665443112,JASMINE100
5038.5,341.72286915779114,1.8443229110488835,0.9554432569597399,JASMINE100
4875.5,333.1198377609253,1.8112231808348902,0.953914925286663,JASMINE100
5381.5,343.40410804748535,1.7438043783844834,0.955761372961264,JASMINE100
4970.0,328.2741678953171,1.725469017733638,0.9541802535042038,JASMINE100
5435.0,355.5634889602661,1.8510787944728633,0.9567625139132737,JASMINE100
4870.5,335.9482649564743,1.8440020232634087,0.9578453594346827,JASMINE100
5206.5,338.374671459198,1.7500076914757745,0.9482007086842726,JASMINE100
5757.5,345.0609619617462,1.6456893050196484,0.9410945121941127,JASMINE100
4873.0,329.82337474823,1.7764647190366571,0.9567533205364878,JASMINE100
5257.0,330.13203179836273,1.6497855236801873,0.942850921471656,JASMINE100
5067.5,316.7178188562393,1.57522057001742,0.9289412714638634,JASMINE100
5342.0,330.1320331096649,1.6235347373428257,0.9357476348503783,JASMINE100
5247.5,338.1736674308777,1.7342722038205245,0.9432700686042393,JASMINE100
5587.5,349.2619730234146,1.7373015453116913,0.9421077142973893,JASMINE100
5519.5,347.20309937000275,1.738031266441791,0.9466671840336677,JASMINE100
5113.5,335.2375886440277,1.748949589840046,0.9459266805981006,JASMINE100
4873.5,336.2081503868103,1.8457192445323292,0.9539829160036909,JASMINE100
4844.0,326.7939364910126,1.754421662562269,0.9478587530315042,JASMINE100
5033.5,334.9777019023895,1.773992831675268,0.9514747592366187,JASMINE100
5349.5,345.34523594379425,1.774123639187872,0.953403062088596,JASMINE100
4862.5,315.747256398201,1.6315849578780977,0.9400843312715034,JASMINE100
4978.5,324.8944424390793,1.6872373840020545,0.9435003599233369,JASMINE100
5715.5,348.75230634212494,1.6934410517327714,0.944555115312878,JASMINE100
5243.0,333.07820773124695,1.68384734483053,0.9399920656881511,JASMINE100
5304.0,347.9066355228424,1.8159841120456932,0.9526872972247077,JASMINE100
5188.0,345.30360424518585,1.8289102401693482,0.9603617173551466,JASMINE100
5917.0,348.3919161558151,1.6323929312138166,0.9340368013816525,JASMINE100
5249.0,322.9604580402374,1.5812927067961402,0.9390212897272882,JASMINE100
5117.0,344.73506236076355,1.8481858158912574,0.9575773897925145,JASMINE100
4929.5,326.14927530288696,1.7171969196496002,0.9486789729376294,JASMINE100
4925.5,345.379723072052,1.9272297294395695,0.9606877718876051,JASMINE100
5035.0,330.1320309638977,1.7225268032059908,0.9486295792559649,JASMINE100
5241.0,333.22034430503845,1.6859278848860402,0.9435532803130787,JASMINE100
4958.0,311.9655100107193,1.5620566434286243,0.9242368588238049,JASMINE100
5468.0,339.76449942588806,1.6800322890928003,0.9410964690601742,JASMINE100
5203.5,321.92387986183167,1.5848967088053514,0.9417870118998776,JASMINE100
5155.0,339.0193325281143,1.7742319486568932,0.9514251281620549,JASMINE100
5092.0,346.190905213356,1.8729796106981427,0.9545579946161652,JASMINE100
5245.5,347.86500442028046,1.8357972948050207,0.9549630846160786,JASMINE100
5531.5,348.91882717609406,1.7514430779179249,0.952798466509506,JASMINE100
4899.5,325.580735206604,1.7216932351073593,0.945528903084044,JASMINE100
4975.0,331.27921867370605,1.7554377655843985,0.955043162936642,JASMINE100
5857.0,352.0487698316574,1.6839165841808286,0.9407925003782686,JASMINE100
4908.5,327.2030985355377,1.7357059651333406,0.9550681232008366,JASMINE100
4885.0,329.56348943710327,1.7693092703396667,0.9542355195938893,JASMINE100
4951.0,332.3919162750244,1.775816619588572,0.9535249458194979,JASMINE100
6059.0,368.81832206249237,1.7865458188224463,0.9562778587310085,JASMINE100
5045.0,327.2792179584503,1.68952967002748,0.9435320985460056,JASMINE100
5375.0,329.27921974658966,1.6052412650239012,0.9301342401389048,JASMINE100
5460.0,348.617311835289,1.7713133375537342,0.948130422094114,JASMINE100
5195.5,352.49242103099823,1.9031032638135197,0.9576608182221555,JASMINE100
4953.0,335.64674866199493,1.8100338517644619,0.9578546847713046,JASMINE100
5527.0,347.9310187101364,1.7429581871807394,0.9500518386717801,JASMINE100
5175.0,331.96551072597504,1.694594188285041,0.9501592936573713,JASMINE100
4946.0,343.13708317279816,1.894398470614398,0.9611684400804863,JASMINE100
4838.5,324.97770273685455,1.7369468094902984,0.9422087279628552,JASMINE100
5523.0,351.50461423397064,1.7802342557351223,0.9465191441298064,JASMINE100
5082.5,329.7228697538376,1.7022011940920947,0.9474460820822843,JASMINE100
4862.0,349.07820749282837,1.9944385313784778,0.9631974509167909,JASMINE100
5304.5,342.97770285606384,1.7647267009408742,0.9457437501130538,JASMINE100
5423.0,354.2741668224335,1.8417450115554368,0.9567995127953711,JASMINE100
5533.5,350.5756824016571,1.7674771089044372,0.957033858105946,JASMINE100
5167.0,313.1614692211151,1.5103872758242258,0.9141450562041502,JASMINE100
5164.5,329.6883808374405,1.6748238528252655,0.9362738196287839,JASMINE100
5228.5,335.40410828590393,1.7121814178046377,0.9486841151885241,JASMINE100
5214.5,352.85995185375214,1.900125145351422,0.9639260584760783,JASMINE100
5425.5,342.0315227508545,1.7158631048803876,0.9435453562305459,JASMINE100
4868.0,332.1076455116272,1.8030065888375026,0.9547304871355881,JASMINE100
4975.0,332.391916513443,1.76724986858207,0.9443604014319705,JASMINE100
5049.0,340.5340518951416,1.827703978365762,0.9566221013687871,JASMINE100
5157.0,344.87719762325287,1.8353629749846554,0.95226129420235,JASMINE100
5473.0,345.93101942539215,1.739977775780791,0.9444623488620981,JASMINE100
5139.5,329.4385987520218,1.6804215007843981,0.9451263575855005,JASMINE100
4880.0,336.0487710237503,1.8415136268791994,0.9541432831302454,JASMINE100
4854.5,339.9482653141022,1.8943982740060354,0.9566593897606369,JASMINE100
4899.5,326.40916109085083,1.7304659274633398,0.9418176357009338,JASMINE100
5283.0,339.78888380527496,1.73911323003176,0.9520547162929415,JASMINE100
5080.5,319.88939118385315,1.6028148408880885,0.92953881594293,JASMINE100
5089.0,329.3036035299301,1.6957063693256973,0.9533248604352706,JASMINE100
5013.5,323.6051197052002,1.6621870120043303,0.9391125479200653,JASMINE100
5038.5,329.72287034988403,1.717066110995696,0.9475994104383373,JASMINE100
5514.5,331.68838036060333,1.5876125022414709,0.9298420481888887,JASMINE100
5379.0,338.2497810125351,1.6926362588912778,0.9441143233250748,JASMINE100
5062.5,318.09040009975433,1.590472720387639,0.9476794390438897,JASMINE100
5513.0,341.8477603197098,1.6868156484062464,0.9362147368292731,JASMINE100
4965.5,343.20309805870056,1.88768510421053,0.9571071478514789,JASMINE100
5054.5,323.580735206604,1.6484555838416148,0.9364896290411563,JASMINE100
5443.0,348.2497806549072,1.773101122613995,0.9515208400370038,JASMINE100
5598.0,346.9015829563141,1.710684045585579,0.9349022905925554,JASMINE100
5657.0,341.64674961566925,1.641944766433539,0.9393969714683892,JASMINE100
4860.5,327.37972354888916,1.7547398693363585,0.9479266321257108,JASMINE100
5159.5,335.4041088819504,1.7350790919293027,0.949809740238784,JASMINE100
4913.5,330.49242091178894,1.7689769920610046,0.9494398038679426,JASMINE100
5199.5,346.5168048143387,1.8377107498494551,0.9621896878374727,JASMINE100
5665.5,344.315798163414,1.6651976590810205,0.947283597432166,JASMINE100
5326.5,340.7523066997528,1.7347057319065489,0.9500859356908586,JASMINE100
